window_id,location,start,end,n_samples,gap_frac,event,usable
laboratory_02379,laboratory,2023-05-11 07:12:00,2023-05-11 08:10:00,30,0.0,normal,True
laboratory_02380,laboratory,2023-05-11 07:42:00,2023-05-11 08:40:00,30,0.0,normal,True
laboratory_02381,laboratory,2023-05-11 08:12:00,2023-05-11 09:10:00,30,0.0,normal,True
laboratory_02382,laboratory,2023-05-11 08:42:00,2023-05-11 09:40:00,30,0.0,normal,True
laboratory_02383,laboratory,2023-05-11 09:12:00,2023-05-11 10:10:00,30,0.0,normal,True
laboratory_02384,laboratory,2023-05-11 09:42:00,2023-05-11 10:40:00,30,0.0,normal,True
laboratory_02385,laboratory,2023-05-11 10:12:00,2023-05-11 11:10:00,30,0.0,normal,True
laboratory_02386,laboratory,2023-05-11 10:42:00,2023-05-11 11:40:00,30,0.0,normal,True
laboratory_02387,laboratory,2023-05-11 11:12:00,2023-05-11 12:10:00,30,0.0,normal,True
laboratory_02388,laboratory,2023-05-11 11:42:00,2023-05-11 12:40:00,30,0.0,normal,True
laboratory_02389,laboratory,2023-05-11 12:12:00,2023-05-11 13:10:00,30,0.0,normal,True
laboratory_02390,laboratory,2023-05-11 12:42:00,2023-05-11 13:40:00,30,0.0,normal,True
laboratory_02391,laboratory,2023-05-11 13:12:00,2023-05-11 14:10:00,30,0.0,normal,True
laboratory_02392,laboratory,2023-05-11 13:42:00,2023-05-11 14:40:00,30,0.0,normal,True
laboratory_02393,laboratory,2023-05-11 14:12:00,2023-05-11 15:10:00,30,0.0,normal,True
laboratory_02394,laboratory,2023-05-11 14:42:00,2023-05-11 15:40:00,30,0.0,normal,True
laboratory_02395,laboratory,2023-05-11 15:12:00,2023-05-11 16:10:00,30,0.0,normal,True
laboratory_02396,laboratory,2023-05-11 15:42:00,2023-05-11 16:40:00,30,0.0,normal,True
laboratory_02397,laboratory,2023-05-11 16:12:00,2023-05-11 17:10:00,30,0.0,normal,True
laboratory_02398,laboratory,2023-05-11 16:42:00,2023-05-11 17:40:00,30,0.067,normal,True
laboratory_02399,laboratory,2023-05-11 17:12:00,2023-05-11 18:10:00,30,0.067,normal,True
laboratory_02400,laboratory,2023-05-11 17:42:00,2023-05-11 18:40:00,30,0.0,normal,True
laboratory_02401,laboratory,2023-05-11 18:12:00,2023-05-11 19:10:00,30,0.0,normal,True
laboratory_02402,laboratory,2023-05-11 18:42:00,2023-05-11 19:40:00,30,0.0,normal,True
laboratory_02403,laboratory,2023-05-11 19:12:00,2023-05-11 20:10:00,30,0.0,normal,True
laboratory_02404,laboratory,2023-05-11 19:42:00,2023-05-11 20:40:00,30,0.0,normal,True
laboratory_02405,laboratory,2023-05-11 20:12:00,2023-05-11 21:10:00,30,0.0,normal,True
laboratory_02406,laboratory,2023-05-11 20:42:00,2023-05-11 21:40:00,30,0.0,normal,True
laboratory_02407,laboratory,2023-05-11 21:12:00,2023-05-11 22:10:00,30,0.0,normal,True
laboratory_02408,laboratory,2023-05-11 21:42:00,2023-05-11 22:40:00,30,0.0,normal,True
laboratory_02409,laboratory,2023-05-11 22:12:00,2023-05-11 23:10:00,30,0.0,normal,True
laboratory_02410,laboratory,2023-05-11 22:42:00,2023-05-11 23:40:00,30,0.0,normal,True
laboratory_02411,laboratory,2023-05-11 23:12:00,2023-05-12 00:10:00,30,0.0,normal,True
laboratory_02412,laboratory,2023-05-11 23:42:00,2023-05-12 00:40:00,30,0.0,normal,True
laboratory_02413,laboratory,2023-05-12 00:12:00,2023-05-12 01:10:00,30,0.0,normal,True
laboratory_02414,laboratory,2023-05-12 00:42:00,2023-05-12 01:40:00,30,0.0,normal,True
laboratory_02415,laboratory,2023-05-12 01:12:00,2023-05-12 02:10:00,30,0.0,normal,True
laboratory_02416,laboratory,2023-05-12 01:42:00,2023-05-12 02:40:00,30,0.0,normal,True
laboratory_02417,laboratory,2023-05-12 02:12:00,2023-05-12 03:10:00,30,0.0,normal,True
laboratory_02418,laboratory,2023-05-12 02:42:00,2023-05-12 03:40:00,30,0.0,normal,True
laboratory_02419,laboratory,2023-05-12 03:12:00,2023-05-12 04:10:00,30,0.0,normal,True
laboratory_02420,laboratory,2023-05-12 03:42:00,2023-05-12 04:40:00,30,0.0,normal,True
laboratory_02421,laboratory,2023-05-12 04:12:00,2023-05-12 05:10:00,30,0.0,normal,True
laboratory_02422,laboratory,2023-05-12 04:42:00,2023-05-12 05:40:00,30,0.0,normal,True
laboratory_02423,laboratory,2023-05-12 05:12:00,2023-05-12 06:10:00,30,0.0,normal,True
laboratory_02424,laboratory,2023-05-12 05:42:00,2023-05-12 06:40:00,30,0.0,normal,True
laboratory_02425,laboratory,2023-05-12 06:12:00,2023-05-12 07:10:00,30,0.067,normal,True
laboratory_02426,laboratory,2023-05-12 06:42:00,2023-05-12 07:40:00,30,0.067,normal,True
laboratory_02427,laboratory,2023-05-12 07:12:00,2023-05-12 08:10:00,30,0.0,normal,True
laboratory_02428,laboratory,2023-05-12 07:42:00,2023-05-12 08:40:00,30,0.0,normal,True
laboratory_02429,laboratory,2023-05-12 08:12:00,2023-05-12 09:10:00,30,0.0,normal,True
laboratory_02430,laboratory,2023-05-12 08:42:00,2023-05-12 09:40:00,30,0.0,normal,True
laboratory_02431,laboratory,2023-05-12 09:12:00,2023-05-12 10:10:00,30,0.0,normal,True
laboratory_02432,laboratory,2023-05-12 09:42:00,2023-05-12 10:40:00,30,0.0,normal,True
laboratory_02433,laboratory,2023-05-12 10:12:00,2023-05-12 11:10:00,30,0.0,normal,True
laboratory_02434,laboratory,2023-05-12 10:42:00,2023-05-12 11:40:00,30,0.0,normal,True
laboratory_02435,laboratory,2023-05-12 11:12:00,2023-05-12 12:10:00,30,0.0,normal,True
laboratory_02436,laboratory,2023-05-12 11:42:00,2023-05-12 12:40:00,30,0.0,normal,True
laboratory_02437,laboratory,2023-05-12 12:12:00,2023-05-12 13:10:00,30,0.0,normal,True
laboratory_02438,laboratory,2023-05-12 12:42:00,2023-05-12 13:40:00,30,0.0,normal,True
laboratory_02439,laboratory,2023-05-12 13:12:00,2023-05-12 14:10:00,30,0.0,normal,True
laboratory_02440,laboratory,2023-05-12 13:42:00,2023-05-12 14:40:00,30,0.0,normal,True
laboratory_02441,laboratory,2023-05-12 14:12:00,2023-05-12 15:10:00,30,0.0,normal,True
laboratory_02442,laboratory,2023-05-12 14:42:00,2023-05-12 15:40:00,30,0.0,normal,True
laboratory_02443,laboratory,2023-05-12 15:12:00,2023-05-12 16:10:00,30,0.0,normal,True
laboratory_02444,laboratory,2023-05-12 15:42:00,2023-05-12 16:40:00,30,0.0,normal,True
laboratory_02445,laboratory,2023-05-12 16:12:00,2023-05-12 17:10:00,30,0.0,normal,True
laboratory_02446,laboratory,2023-05-12 16:42:00,2023-05-12 17:40:00,30,0.0,normal,True
laboratory_02447,laboratory,2023-05-12 17:12:00,2023-05-12 18:10:00,30,0.0,normal,True
laboratory_02448,laboratory,2023-05-12 17:42:00,2023-05-12 18:40:00,30,0.0,normal,True
laboratory_02449,laboratory,2023-05-12 18:12:00,2023-05-12 19:10:00,30,0.0,normal,True
laboratory_02450,laboratory,2023-05-12 18:42:00,2023-05-12 19:40:00,30,0.0,normal,True
laboratory_02451,laboratory,2023-05-12 19:12:00,2023-05-12 20:10:00,30,0.067,normal,True
laboratory_02452,laboratory,2023-05-12 19:42:00,2023-05-12 20:40:00,30,0.067,normal,True
laboratory_02453,laboratory,2023-05-12 20:12:00,2023-05-12 21:10:00,30,0.0,normal,True
laboratory_02454,laboratory,2023-05-12 20:42:00,2023-05-12 21:40:00,30,0.0,normal,True
laboratory_02455,laboratory,2023-05-12 21:12:00,2023-05-12 22:10:00,30,0.0,normal,True
laboratory_02456,laboratory,2023-05-12 21:42:00,2023-05-12 22:40:00,30,0.0,normal,True
laboratory_02457,laboratory,2023-05-12 22:12:00,2023-05-12 23:10:00,30,0.0,normal,True
laboratory_02458,laboratory,2023-05-12 22:42:00,2023-05-12 23:40:00,30,0.0,normal,True
laboratory_02459,laboratory,2023-05-12 23:12:00,2023-05-13 00:10:00,30,0.0,normal,True
laboratory_02460,laboratory,2023-05-12 23:42:00,2023-05-13 00:40:00,30,0.0,normal,True
laboratory_02461,laboratory,2023-05-13 00:12:00,2023-05-13 01:10:00,30,0.0,normal,True
laboratory_02462,laboratory,2023-05-13 00:42:00,2023-05-13 01:40:00,30,0.0,normal,True
laboratory_02463,laboratory,2023-05-13 01:12:00,2023-05-13 02:10:00,30,0.0,normal,True
laboratory_02464,laboratory,2023-05-13 01:42:00,2023-05-13 02:40:00,30,0.0,normal,True
laboratory_02465,laboratory,2023-05-13 02:12:00,2023-05-13 03:10:00,30,0.0,normal,True
laboratory_02466,laboratory,2023-05-13 02:42:00,2023-05-13 03:40:00,30,0.0,normal,True
laboratory_02467,laboratory,2023-05-13 03:12:00,2023-05-13 04:10:00,30,0.0,normal,True
laboratory_02468,laboratory,2023-05-13 03:42:00,2023-05-13 04:40:00,30,0.0,normal,True
laboratory_02469,laboratory,2023-05-13 04:12:00,2023-05-13 05:10:00,30,0.0,normal,True
laboratory_02470,laboratory,2023-05-13 04:42:00,2023-05-13 05:40:00,30,0.0,normal,True
laboratory_02471,laboratory,2023-05-13 05:12:00,2023-05-13 06:10:00,30,0.0,normal,True
laboratory_02472,laboratory,2023-05-13 05:42:00,2023-05-13 06:40:00,30,0.0,normal,True
laboratory_02473,laboratory,2023-05-13 06:12:00,2023-05-13 07:10:00,30,0.0,normal,True
laboratory_02474,laboratory,2023-05-13 06:42:00,2023-05-13 07:40:00,30,0.0,normal,True
laboratory_02475,laboratory,2023-05-13 07:12:00,2023-05-13 08:10:00,30,0.0,normal,True
laboratory_02476,laboratory,2023-05-13 07:42:00,2023-05-13 08:40:00,30,0.0,normal,True
laboratory_02477,laboratory,2023-05-13 08:12:00,2023-05-13 09:10:00,30,0.033,normal,True
laboratory_02478,laboratory,2023-05-13 08:42:00,2023-05-13 09:40:00,30,0.033,normal,True
laboratory_02479,laboratory,2023-05-13 09:12:00,2023-05-13 10:10:00,30,0.0,normal,True
laboratory_02480,laboratory,2023-05-13 09:42:00,2023-05-13 10:40:00,30,0.0,normal,True
laboratory_02481,laboratory,2023-05-13 10:12:00,2023-05-13 11:10:00,30,0.0,normal,True
laboratory_02482,laboratory,2023-05-13 10:42:00,2023-05-13 11:40:00,30,0.0,normal,True
laboratory_02483,laboratory,2023-05-13 11:12:00,2023-05-13 12:10:00,30,0.0,normal,True
laboratory_02484,laboratory,2023-05-13 11:42:00,2023-05-13 12:40:00,30,0.0,normal,True
laboratory_02485,laboratory,2023-05-13 12:12:00,2023-05-13 13:10:00,30,0.0,normal,True
laboratory_02486,laboratory,2023-05-13 12:42:00,2023-05-13 13:40:00,30,0.0,normal,True
laboratory_02487,laboratory,2023-05-13 13:12:00,2023-05-13 14:10:00,30,0.0,normal,True
laboratory_02488,laboratory,2023-05-13 13:42:00,2023-05-13 14:40:00,30,0.0,normal,True
laboratory_02489,laboratory,2023-05-13 14:12:00,2023-05-13 15:10:00,30,0.0,normal,True
laboratory_02490,laboratory,2023-05-13 14:42:00,2023-05-13 15:40:00,30,0.0,normal,True
laboratory_02491,laboratory,2023-05-13 15:12:00,2023-05-13 16:10:00,30,0.0,normal,True
laboratory_02492,laboratory,2023-05-13 15:42:00,2023-05-13 16:40:00,30,0.0,normal,True
laboratory_02493,laboratory,2023-05-13 16:12:00,2023-05-13 17:10:00,30,0.0,normal,True
laboratory_02494,laboratory,2023-05-13 16:42:00,2023-05-13 17:40:00,30,0.0,normal,True
laboratory_02495,laboratory,2023-05-13 17:12:00,2023-05-13 18:10:00,30,0.0,normal,True
laboratory_02496,laboratory,2023-05-13 17:42:00,2023-05-13 18:40:00,30,0.0,normal,True
laboratory_02497,laboratory,2023-05-13 18:12:00,2023-05-13 19:10:00,30,0.0,normal,True
laboratory_02498,laboratory,2023-05-13 18:42:00,2023-05-13 19:40:00,30,0.0,normal,True
laboratory_02499,laboratory,2023-05-13 19:12:00,2023-05-13 20:10:00,30,0.0,normal,True
laboratory_02500,laboratory,2023-05-13 19:42:00,2023-05-13 20:40:00,30,0.0,normal,True
laboratory_02501,laboratory,2023-05-13 20:12:00,2023-05-13 21:10:00,30,0.0,normal,True
laboratory_02502,laboratory,2023-05-13 20:42:00,2023-05-13 21:40:00,30,0.0,normal,True
laboratory_02503,laboratory,2023-05-13 21:12:00,2023-05-13 22:10:00,30,0.067,normal,True
laboratory_02504,laboratory,2023-05-13 21:42:00,2023-05-13 22:40:00,30,0.067,normal,True
laboratory_02505,laboratory,2023-05-13 22:12:00,2023-05-13 23:10:00,30,0.0,normal,True
laboratory_02506,laboratory,2023-05-13 22:42:00,2023-05-13 23:40:00,30,0.0,normal,True
laboratory_02507,laboratory,2023-05-13 23:12:00,2023-05-14 00:10:00,30,0.0,normal,True
laboratory_02508,laboratory,2023-05-13 23:42:00,2023-05-14 00:40:00,30,0.0,normal,True
laboratory_02509,laboratory,2023-05-14 00:12:00,2023-05-14 01:10:00,30,0.0,normal,True
laboratory_02510,laboratory,2023-05-14 00:42:00,2023-05-14 01:40:00,30,0.0,normal,True
laboratory_02511,laboratory,2023-05-14 01:12:00,2023-05-14 02:10:00,30,0.0,normal,True
laboratory_02512,laboratory,2023-05-14 01:42:00,2023-05-14 02:40:00,30,0.0,normal,True
laboratory_02513,laboratory,2023-05-14 02:12:00,2023-05-14 03:10:00,30,0.0,normal,True
laboratory_02514,laboratory,2023-05-14 02:42:00,2023-05-14 03:40:00,30,0.0,normal,True
laboratory_02515,laboratory,2023-05-14 03:12:00,2023-05-14 04:10:00,30,0.0,normal,True
laboratory_02516,laboratory,2023-05-14 03:42:00,2023-05-14 04:40:00,30,0.0,normal,True
laboratory_02517,laboratory,2023-05-14 04:12:00,2023-05-14 05:10:00,30,0.0,normal,True
laboratory_02518,laboratory,2023-05-14 04:42:00,2023-05-14 05:40:00,30,0.0,normal,True
laboratory_02519,laboratory,2023-05-14 05:12:00,2023-05-14 06:10:00,30,0.0,normal,True
laboratory_02520,laboratory,2023-05-14 05:42:00,2023-05-14 06:40:00,30,0.0,normal,True
laboratory_02521,laboratory,2023-05-14 06:12:00,2023-05-14 07:10:00,30,0.0,normal,True
laboratory_02522,laboratory,2023-05-14 06:42:00,2023-05-14 07:40:00,30,0.0,normal,True
laboratory_02523,laboratory,2023-05-14 07:12:00,2023-05-14 08:10:00,30,0.0,normal,True
laboratory_02524,laboratory,2023-05-14 07:42:00,2023-05-14 08:40:00,30,0.0,normal,True
laboratory_02525,laboratory,2023-05-14 08:12:00,2023-05-14 09:10:00,30,0.0,normal,True
laboratory_02526,laboratory,2023-05-14 08:42:00,2023-05-14 09:40:00,30,0.0,normal,True
laboratory_02527,laboratory,2023-05-14 09:12:00,2023-05-14 10:10:00,30,0.0,normal,True
laboratory_02528,laboratory,2023-05-14 09:42:00,2023-05-14 10:40:00,30,0.0,normal,True
laboratory_02529,laboratory,2023-05-14 10:12:00,2023-05-14 11:10:00,30,0.0,normal,True
laboratory_02530,laboratory,2023-05-14 10:42:00,2023-05-14 11:40:00,30,0.067,normal,True
laboratory_02531,laboratory,2023-05-14 11:12:00,2023-05-14 12:10:00,30,0.067,normal,True
laboratory_02532,laboratory,2023-05-14 11:42:00,2023-05-14 12:40:00,30,0.0,normal,True
laboratory_02533,laboratory,2023-05-14 12:12:00,2023-05-14 13:10:00,30,0.0,normal,True
laboratory_02534,laboratory,2023-05-14 12:42:00,2023-05-14 13:40:00,30,0.0,normal,True
laboratory_02535,laboratory,2023-05-14 13:12:00,2023-05-14 14:10:00,30,0.0,normal,True
laboratory_02536,laboratory,2023-05-14 13:42:00,2023-05-14 14:40:00,30,0.0,normal,True
laboratory_02537,laboratory,2023-05-14 14:12:00,2023-05-14 15:10:00,30,0.0,normal,True
laboratory_02538,laboratory,2023-05-14 14:42:00,2023-05-14 15:40:00,30,0.0,normal,True
laboratory_02539,laboratory,2023-05-14 15:12:00,2023-05-14 16:10:00,30,0.0,normal,True
laboratory_02540,laboratory,2023-05-14 15:42:00,2023-05-14 16:40:00,30,0.0,normal,True
laboratory_02541,laboratory,2023-05-14 16:12:00,2023-05-14 17:10:00,30,0.0,normal,True
laboratory_02542,laboratory,2023-05-14 16:42:00,2023-05-14 17:40:00,30,0.0,normal,True
laboratory_02543,laboratory,2023-05-14 17:12:00,2023-05-14 18:10:00,30,0.0,normal,True
laboratory_02544,laboratory,2023-05-14 17:42:00,2023-05-14 18:40:00,30,0.0,normal,True
laboratory_02545,laboratory,2023-05-14 18:12:00,2023-05-14 19:10:00,30,0.0,normal,True
laboratory_02546,laboratory,2023-05-14 18:42:00,2023-05-14 19:40:00,30,0.0,normal,True
laboratory_02547,laboratory,2023-05-14 19:12:00,2023-05-14 20:10:00,30,0.0,normal,True
laboratory_02548,laboratory,2023-05-14 19:42:00,2023-05-14 20:40:00,30,0.0,normal,True
laboratory_02549,laboratory,2023-05-14 20:12:00,2023-05-14 21:10:00,30,0.0,normal,True
laboratory_02550,laboratory,2023-05-14 20:42:00,2023-05-14 21:40:00,30,0.0,normal,True
laboratory_02551,laboratory,2023-05-14 21:12:00,2023-05-14 22:10:00,30,0.0,normal,True
laboratory_02552,laboratory,2023-05-14 21:42:00,2023-05-14 22:40:00,30,0.0,normal,True
laboratory_02553,laboratory,2023-05-14 22:12:00,2023-05-14 23:10:00,30,0.0,normal,True
laboratory_02554,laboratory,2023-05-14 22:42:00,2023-05-14 23:40:00,30,0.0,normal,True
laboratory_02555,laboratory,2023-05-14 23:12:00,2023-05-15 00:10:00,30,0.0,normal,True
laboratory_02556,laboratory,2023-05-14 23:42:00,2023-05-15 00:40:00,30,0.0,normal,True
laboratory_02557,laboratory,2023-05-15 00:12:00,2023-05-15 01:10:00,30,0.033,normal,True
laboratory_02558,laboratory,2023-05-15 00:42:00,2023-05-15 01:40:00,30,0.033,normal,True
laboratory_02559,laboratory,2023-05-15 01:12:00,2023-05-15 02:10:00,30,0.0,normal,True
laboratory_02560,laboratory,2023-05-15 01:42:00,2023-05-15 02:40:00,30,0.0,normal,True
laboratory_02561,laboratory,2023-05-15 02:12:00,2023-05-15 03:10:00,30,0.0,normal,True
laboratory_02562,laboratory,2023-05-15 02:42:00,2023-05-15 03:40:00,30,0.0,normal,True
laboratory_02563,laboratory,2023-05-15 03:12:00,2023-05-15 04:10:00,30,0.0,normal,True
laboratory_02564,laboratory,2023-05-15 03:42:00,2023-05-15 04:40:00,30,0.0,normal,True
laboratory_02565,laboratory,2023-05-15 04:12:00,2023-05-15 05:10:00,30,0.0,normal,True
laboratory_02566,laboratory,2023-05-15 04:42:00,2023-05-15 05:40:00,30,0.0,normal,True
laboratory_02567,laboratory,2023-05-15 05:12:00,2023-05-15 06:10:00,30,0.0,normal,True
laboratory_02568,laboratory,2023-05-15 05:42:00,2023-05-15 06:40:00,30,0.0,normal,True
laboratory_02569,laboratory,2023-05-15 06:12:00,2023-05-15 07:10:00,30,0.0,normal,True
laboratory_02570,laboratory,2023-05-15 06:42:00,2023-05-15 07:40:00,30,0.0,normal,True
laboratory_02571,laboratory,2023-05-15 07:12:00,2023-05-15 08:10:00,30,0.0,normal,True
laboratory_02572,laboratory,2023-05-15 07:42:00,2023-05-15 08:40:00,30,0.0,normal,True
laboratory_02573,laboratory,2023-05-15 08:12:00,2023-05-15 09:10:00,30,0.0,normal,True
laboratory_02574,laboratory,2023-05-15 08:42:00,2023-05-15 09:40:00,30,0.0,normal,True
laboratory_02575,laboratory,2023-05-15 09:12:00,2023-05-15 10:10:00,30,0.0,normal,True
laboratory_02576,laboratory,2023-05-15 09:42:00,2023-05-15 10:40:00,30,0.0,normal,True
laboratory_02577,laboratory,2023-05-15 10:12:00,2023-05-15 11:10:00,30,0.0,normal,True
laboratory_02578,laboratory,2023-05-15 10:42:00,2023-05-15 11:40:00,30,0.0,normal,True
laboratory_02579,laboratory,2023-05-15 11:12:00,2023-05-15 12:10:00,30,0.0,normal,True
laboratory_02580,laboratory,2023-05-15 11:42:00,2023-05-15 12:40:00,30,0.0,normal,True
laboratory_02581,laboratory,2023-05-15 12:12:00,2023-05-15 13:10:00,30,0.0,normal,True
laboratory_02582,laboratory,2023-05-15 12:42:00,2023-05-15 13:40:00,30,0.0,normal,True
laboratory_02583,laboratory,2023-05-15 13:12:00,2023-05-15 14:10:00,30,0.0,normal,True
laboratory_02584,laboratory,2023-05-15 13:42:00,2023-05-15 14:40:00,30,0.033,normal,True
laboratory_02585,laboratory,2023-05-15 14:12:00,2023-05-15 15:10:00,30,0.033,normal,True
laboratory_02586,laboratory,2023-05-15 14:42:00,2023-05-15 15:40:00,30,0.0,normal,True
laboratory_02587,laboratory,2023-05-15 15:12:00,2023-05-15 16:10:00,30,0.0,normal,True
laboratory_02588,laboratory,2023-05-15 15:42:00,2023-05-15 16:40:00,30,0.0,normal,True
laboratory_02589,laboratory,2023-05-15 16:12:00,2023-05-15 17:10:00,30,0.0,normal,True
laboratory_02590,laboratory,2023-05-15 16:42:00,2023-05-15 17:40:00,30,0.0,normal,True
laboratory_02591,laboratory,2023-05-15 17:12:00,2023-05-15 18:10:00,30,0.0,normal,True
laboratory_02592,laboratory,2023-05-15 17:42:00,2023-05-15 18:40:00,30,0.0,normal,True
laboratory_02593,laboratory,2023-05-15 18:12:00,2023-05-15 19:10:00,30,0.0,normal,True
laboratory_02594,laboratory,2023-05-15 18:42:00,2023-05-15 19:40:00,30,0.0,normal,True
laboratory_02595,laboratory,2023-05-15 19:12:00,2023-05-15 20:10:00,30,0.0,normal,True
laboratory_02596,laboratory,2023-05-15 19:42:00,2023-05-15 20:40:00,30,0.0,normal,True
laboratory_02597,laboratory,2023-05-15 20:12:00,2023-05-15 21:10:00,30,0.0,normal,True
laboratory_02598,laboratory,2023-05-15 20:42:00,2023-05-15 21:40:00,30,0.0,normal,True
laboratory_02599,laboratory,2023-05-15 21:12:00,2023-05-15 22:10:00,30,0.0,normal,True
laboratory_02600,laboratory,2023-05-15 21:42:00,2023-05-15 22:40:00,30,0.0,normal,True
laboratory_02601,laboratory,2023-05-15 22:12:00,2023-05-15 23:10:00,30,0.0,normal,True
laboratory_02602,laboratory,2023-05-15 22:42:00,2023-05-15 23:40:00,30,0.0,normal,True
laboratory_02603,laboratory,2023-05-15 23:12:00,2023-05-16 00:10:00,30,0.0,normal,True
laboratory_02604,laboratory,2023-05-15 23:42:00,2023-05-16 00:40:00,30,0.0,normal,True
laboratory_02605,laboratory,2023-05-16 00:12:00,2023-05-16 01:10:00,30,0.0,normal,True
laboratory_02606,laboratory,2023-05-16 00:42:00,2023-05-16 01:40:00,30,0.0,normal,True
laboratory_02607,laboratory,2023-05-16 01:12:00,2023-05-16 02:10:00,30,0.0,normal,True
laboratory_02608,laboratory,2023-05-16 01:42:00,2023-05-16 02:40:00,30,0.0,normal,True
laboratory_02609,laboratory,2023-05-16 02:12:00,2023-05-16 03:10:00,30,0.0,normal,True
laboratory_02610,laboratory,2023-05-16 02:42:00,2023-05-16 03:40:00,30,0.033,normal,True
laboratory_02611,laboratory,2023-05-16 03:12:00,2023-05-16 04:10:00,30,0.067,normal,True
laboratory_02612,laboratory,2023-05-16 03:42:00,2023-05-16 04:40:00,30,0.033,normal,True
laboratory_02613,laboratory,2023-05-16 04:12:00,2023-05-16 05:10:00,30,0.0,normal,True
laboratory_02614,laboratory,2023-05-16 04:42:00,2023-05-16 05:40:00,30,0.0,normal,True
laboratory_02615,laboratory,2023-05-16 05:12:00,2023-05-16 06:10:00,30,0.0,normal,True
laboratory_02616,laboratory,2023-05-16 05:42:00,2023-05-16 06:40:00,30,0.0,normal,True
laboratory_02617,laboratory,2023-05-16 06:12:00,2023-05-16 07:10:00,30,0.0,normal,True
laboratory_02618,laboratory,2023-05-16 06:42:00,2023-05-16 07:40:00,30,0.0,normal,True
laboratory_02619,laboratory,2023-05-16 07:12:00,2023-05-16 08:10:00,30,0.0,normal,True
laboratory_02620,laboratory,2023-05-16 07:42:00,2023-05-16 08:40:00,30,0.0,normal,True
laboratory_02621,laboratory,2023-05-16 08:12:00,2023-05-16 09:10:00,30,0.0,normal,True
laboratory_02622,laboratory,2023-05-16 08:42:00,2023-05-16 09:40:00,30,0.0,normal,True
laboratory_02623,laboratory,2023-05-16 09:12:00,2023-05-16 10:10:00,30,0.0,normal,True
laboratory_02624,laboratory,2023-05-16 09:42:00,2023-05-16 10:40:00,30,0.0,normal,True
laboratory_02625,laboratory,2023-05-16 10:12:00,2023-05-16 11:10:00,30,0.0,normal,True
laboratory_02626,laboratory,2023-05-16 10:42:00,2023-05-16 11:40:00,30,0.0,normal,True
laboratory_02627,laboratory,2023-05-16 11:12:00,2023-05-16 12:10:00,30,0.0,normal,True
laboratory_02628,laboratory,2023-05-16 11:42:00,2023-05-16 12:40:00,30,0.0,normal,True
laboratory_02629,laboratory,2023-05-16 12:12:00,2023-05-16 13:10:00,30,0.0,normal,True
laboratory_02630,laboratory,2023-05-16 12:42:00,2023-05-16 13:40:00,30,0.0,normal,True
laboratory_02631,laboratory,2023-05-16 13:12:00,2023-05-16 14:10:00,30,0.0,normal,True
laboratory_02632,laboratory,2023-05-16 13:42:00,2023-05-16 14:40:00,30,0.0,normal,True
laboratory_02633,laboratory,2023-05-16 14:12:00,2023-05-16 15:10:00,30,0.0,normal,True
laboratory_02634,laboratory,2023-05-16 14:42:00,2023-05-16 15:40:00,30,0.0,normal,True
laboratory_02635,laboratory,2023-05-16 15:12:00,2023-05-16 16:10:00,30,0.0,normal,True
laboratory_02636,laboratory,2023-05-16 15:42:00,2023-05-16 16:40:00,30,0.0,normal,True
laboratory_02637,laboratory,2023-05-16 16:12:00,2023-05-16 17:10:00,30,0.0,normal,True
laboratory_02638,laboratory,2023-05-16 16:42:00,2023-05-16 17:40:00,30,0.0,normal,True
laboratory_02639,laboratory,2023-05-16 17:12:00,2023-05-16 18:10:00,30,0.033,normal,True
laboratory_02640,laboratory,2023-05-16 17:42:00,2023-05-16 18:40:00,30,0.067,normal,True
laboratory_02641,laboratory,2023-05-16 18:12:00,2023-05-16 19:10:00,30,0.033,normal,True
laboratory_02642,laboratory,2023-05-16 18:42:00,2023-05-16 19:40:00,30,0.0,normal,True
laboratory_02643,laboratory,2023-05-16 19:12:00,2023-05-16 20:10:00,30,0.0,normal,True
laboratory_02644,laboratory,2023-05-16 19:42:00,2023-05-16 20:40:00,30,0.0,normal,True
laboratory_02645,laboratory,2023-05-16 20:12:00,2023-05-16 21:10:00,30,0.0,normal,True
laboratory_02646,laboratory,2023-05-16 20:42:00,2023-05-16 21:40:00,30,0.0,normal,True
laboratory_02647,laboratory,2023-05-16 21:12:00,2023-05-16 22:10:00,30,0.0,normal,True
laboratory_02648,laboratory,2023-05-16 21:42:00,2023-05-16 22:40:00,30,0.0,normal,True
laboratory_02649,laboratory,2023-05-16 22:12:00,2023-05-16 23:10:00,30,0.0,normal,True
laboratory_02650,laboratory,2023-05-16 22:42:00,2023-05-16 23:40:00,30,0.0,normal,True
laboratory_02651,laboratory,2023-05-16 23:12:00,2023-05-17 00:10:00,30,0.0,normal,True
laboratory_02652,laboratory,2023-05-16 23:42:00,2023-05-17 00:40:00,30,0.0,normal,True
laboratory_02653,laboratory,2023-05-17 00:12:00,2023-05-17 01:10:00,30,0.0,normal,True
laboratory_02654,laboratory,2023-05-17 00:42:00,2023-05-17 01:40:00,30,0.0,normal,True
laboratory_02655,laboratory,2023-05-17 01:12:00,2023-05-17 02:10:00,30,0.0,normal,True
laboratory_02656,laboratory,2023-05-17 01:42:00,2023-05-17 02:40:00,30,0.0,normal,True
laboratory_02657,laboratory,2023-05-17 02:12:00,2023-05-17 03:10:00,30,0.0,normal,True
